round,client_11_removal_criterion,client_6_removal_criterion,client_23_removal_criterion,client_24_removal_criterion,client_9_removal_criterion,client_44_removal_criterion,client_37_removal_criterion,client_31_removal_criterion,client_47_removal_criterion,client_2_removal_criterion,client_42_removal_criterion,client_36_removal_criterion,client_43_removal_criterion,client_7_removal_criterion,client_5_removal_criterion,client_25_removal_criterion,client_12_removal_criterion,client_14_removal_criterion,client_45_removal_criterion,client_21_removal_criterion,client_26_removal_criterion,client_1_removal_criterion,client_8_removal_criterion,client_27_removal_criterion,client_29_removal_criterion,client_48_removal_criterion,client_13_removal_criterion,client_32_removal_criterion,client_0_removal_criterion,client_17_removal_criterion,client_16_removal_criterion,client_15_removal_criterion,client_18_removal_criterion,client_39_removal_criterion,client_46_removal_criterion,client_20_removal_criterion,client_34_removal_criterion,client_33_removal_criterion,client_41_removal_criterion,client_35_removal_criterion,client_10_removal_criterion,client_22_removal_criterion,client_49_removal_criterion,client_28_removal_criterion,client_38_removal_criterion,client_40_removal_criterion,client_4_removal_criterion,client_30_removal_criterion,client_3_removal_criterion
21,2.4019615411758424,5.1019189834594725,5.5219447016716,4.440525841712952,3.303636062145233,2.81487398147583,1.8485466837882996,4.395029091835021,3.4365882992744443,4.0933269381523125,3.283639931678772,3.0308563232421872,2.5166749000549316,3.9377112865447996,1.933189594745636,2.3843154191970823,3.5248881101608274,2.2246952295303344,2.637354612350464,4.712826740741729,4.595881080627441,12.504602074623108,3.5709370613098144,4.480025982856751,2.4266992330551145,3.5403079271316527,3.2808924436569216,4.840067386627197,7.596220791339873,3.4506713271141054,2.971835458278656,3.1383581876754763,2.1986751437187193,3.105886161327362,4.041677057743072,4.714804899692536,5.638856613636017,3.83811457157135,2.157221674919128,4.010919094085693,2.5973350405693054,5.536375403404236,3.8793511629104613,4.9253311276435845,3.421377992630005,2.080075252056122,3.2491509079933167,4.496392524242401,5.047812819480896
22,2.6151159167289735,5.828024232387542,6.249146032333374,5.136317813396454,3.9069385170936584,3.528054070472717,2.189504849910736,4.775456583499908,4.076079785823822,4.738374590873717,3.5635717153549193,3.719368243217468,2.9073325872421263,4.232147717475891,2.3323949098587033,2.4046968102455137,3.738298463821411,2.5085217952728267,2.9295456051826476,5.483946895599365,5.132162106037139,13.065230393409728,3.767158055305481,4.898607981204986,2.988309407234192,4.275013756752014,3.684849488735199,5.144740283489227,7.9210951089859005,4.087309920787812,3.487652039527893,3.3669248938560483,2.245112907886505,3.711157488822937,4.7236466884613035,5.031359529495239,6.329745841026305,4.7860879540443415,2.472641944885254,4.472751605510711,3.220590269565582,6.042339777946472,4.24942877292633,5.714075803756714,3.6248190641403197,2.0082257986068726,3.9300055503845215,5.205039465427399,5.8327592492103575
23,3.2321493268013,6.328912973403931,6.109063148498535,5.701133644580841,4.572445976734162,3.4196051597595214,2.2885537266731264,5.217179203033447,4.316483414173126,5.021181643009186,3.7941834926605225,3.7509289383888245,2.9006213188171386,5.029099035263061,2.799493324756622,2.944154894351959,4.291692817211151,2.6588185548782346,3.0519463658332824,5.712296390533447,5.534427309036255,13.404742455482483,3.8212771534919736,5.420270264148712,3.202631461620331,4.543007552623749,3.9543924212455748,5.374891304969787,7.756239020824433,4.643551278114318,3.6435554385185243,3.1630754351615904,2.4311327695846554,4.268820524215698,4.570750975608825,5.529191017150879,6.922911047935486,5.204343700408936,2.655431568622589,4.254366850852966,3.551841676235199,6.685295581817627,4.7659625768661495,5.885877776145935,4.0519896030426015,2.8422477722167967,3.800187587738037,5.725556468963623,6.3337651014328005
24,3.583391165733337,6.799715971946716,6.773327839374542,5.91913081407547,4.886820471286774,3.6725133061408997,2.7315619826316833,5.892281770706177,4.694736063480377,5.581918609142304,4.244379258155822,4.002632248401643,3.66232088804245,5.538663923740386,2.7828539967536923,3.1248380184173583,4.895600271224976,3.380295705795288,3.574892508983612,6.104322922229767,5.69417724609375,13.723117852210999,4.001870727539062,5.873364424705505,3.4639752864837647,4.774576103687286,3.9794052243232727,5.701696622371673,7.888940334320068,4.909374678134918,3.997130560874939,3.8015917658805845,2.803926110267639,4.464914393424988,5.063327872753143,5.979482972621918,7.345787358283996,5.713326478004456,2.4831462502479553,4.923711109161377,3.944226253032684,7.211408638954162,5.085383641719818,6.680488395690918,4.326453340053558,2.9470693111419677,4.498139452934265,6.007791137695313,6.442186045646667
25,4.162293386459351,7.379474496841431,7.436434948444366,6.6583726525306695,4.631656682491302,4.19794203042984,2.6183222651481626,6.02638657093048,5.325232636928558,5.735161292552948,4.337554907798767,4.025647819042206,3.9429955363273623,5.670574271678925,3.0944501757621765,3.572815203666687,5.113728332519531,3.321314239501953,3.444266402721405,6.874592554569244,6.182581663131714,14.216881799697875,4.316443991661072,6.385670757293701,3.9415343761444093,4.928895890712738,4.81018944978714,6.401079404354095,8.464563727378845,5.475127756595612,4.364058518409729,4.136396563053131,2.593797469139099,4.835793590545654,5.510205113887786,6.4070822358131405,7.720703887939453,5.676286339759827,2.73278306722641,5.537498474121094,4.50445989370346,7.727202367782592,5.423761451244355,7.110017991065979,4.832533299922943,2.954296660423279,4.1422450065612795,6.157989978790282,6.585750985145569
26,4.655626511573791,7.710141730308533,7.975524365901947,6.958601868152618,5.3467677474021915,4.350880718231201,3.009421670436859,6.591438257694245,5.803356111049652,6.352051568031311,4.6676140308380125,4.541306912899017,4.12782083749771,5.841381990909576,3.5724535822868346,4.341044640541076,5.909566485881805,3.7545883893966674,3.806581664085388,7.186314713954926,6.549702739715576,14.782488429546355,4.538064777851105,6.670665228366851,4.581558334827423,5.439107728004456,4.973065829277038,6.864392173290252,8.16971343755722,5.702489745616912,4.70670039653778,4.547390580177307,3.159850966930389,5.126765954494476,6.035017549991608,6.861492443084717,8.180005717277528,6.4945922017097475,3.135934889316559,5.840191018581391,4.795176291465759,8.244517970085145,6.066256666183472,7.48121964931488,5.286139738559723,3.3627188920974733,4.676692628860474,6.748338460922241,7.26326116323471
27,4.8730682015419005,8.217038536071776,8.439373171329496,7.550731885433197,5.701889383792877,4.932891345024109,3.2552170634269717,7.159615576267242,5.695053207874298,6.653704261779785,4.880145525932312,4.574184942245483,4.292870151996612,6.031725895404816,3.975109541416168,4.33088172674179,5.693345820903779,4.180403566360473,3.8038855671882628,7.353215420246124,7.314224457740783,14.9675927400589,4.852036154270173,7.251334130764008,4.302457726001739,5.529276037216187,5.275910794734955,7.430363857746125,8.199749886989594,6.385316622257233,5.3365367412567135,4.707190215587615,3.3356826901435848,5.471283340454102,6.1086158633232115,6.90838702917099,8.457293176651,6.550553810596466,3.117332291603088,6.062759733200073,5.043003666400909,8.671084022521972,6.6327355861663815,7.769951188564301,5.059671998023987,3.8077507257461547,4.758240532875061,7.430671763420104,7.578944146633148
28,5.526312482357025,8.722480881214143,8.65071688890457,7.855054605007171,6.195107913017273,5.192765927314758,3.4006661057472227,7.810849845409393,6.318647384643555,7.0414531230926505,5.566332483291626,4.91469839811325,4.5519234299659725,6.798555314540863,4.174572741985321,4.686798524856567,6.403658044338226,4.407301795482635,4.3079190135002134,7.7388593554496765,7.453745436668395,15.219571208953857,5.0570996642112735,7.85118613243103,4.981784439086914,6.252765202522277,5.508636057376862,7.828200507164001,8.432930123805999,6.507817447185516,4.942145884037018,4.931106448173523,3.425819635391235,5.701625955104827,6.9630284905433655,7.238215363025665,9.084178936481475,6.994231557846069,3.613134503364563,6.6151527762413025,5.2378696560859686,9.030975818634033,6.878565633296967,8.49203805923462,5.833139908313751,4.09732642173767,5.175426280498504,7.767099583148956,8.173973286151886
29,5.935716891288758,9.260684406757354,9.346981489658354,8.491253995895386,6.531995189189911,5.480875027179718,3.6376079440116884,8.277798926830293,7.043858909606933,7.442724072933197,5.862140870094299,5.351673054695129,5.102890753746033,6.975997734069824,4.355714464187622,5.1161672353744505,6.567257595062256,4.712017166614532,4.2106563448905945,7.993611347675323,7.980033731460571,15.805889761447906,5.365401339530944,8.288023602962493,5.503089904785156,6.575988745689392,6.04557044506073,8.084725117683409,8.321891915798188,6.986210918426514,5.506588697433472,5.232522165775299,3.7407066464424132,6.354879343509674,7.259561312198638,7.8636473417282104,9.520644330978394,7.508929300308227,3.9426602363586425,7.157569372653961,5.973311877250671,9.652535009384156,7.248396503925323,9.01025766134262,6.138484609127045,4.456077206134797,5.566556549072265,8.16498371362686,8.764167094230652
30,6.083063328266143,9.500532114505766,9.722862601280212,8.59893079996109,7.118845760822296,6.140474164485932,3.8465523838996885,8.542461693286894,7.273342633247376,8.197288131713865,6.077757251262665,5.170627617835998,5.165662765502929,7.2881529331207275,4.5843841433525085,5.010241711139679,6.848054695129394,4.488880205154419,4.453108048439026,8.376608443260194,8.215480816364288,15.87864328622818,5.561577260494232,8.69958770275116,5.660780823230743,7.1028850078582755,6.123463523387908,8.23509281873703,8.601594007015228,7.087447988986969,5.5249570369720455,5.544093132019043,4.093030536174774,6.240856456756592,7.369093143939971,8.176847195625305,9.633707964420319,7.452263224124908,3.9851504802703857,7.268104863166808,6.290636730194092,9.981733345985413,7.307421874999999,9.372919142246246,6.176288771629333,4.564432704448699,5.7512505650520325,8.748210883140564,8.947897541522979
31,6.444736063480377,10.104690790176392,10.081218194961547,8.928028881549833,7.254869329929352,6.060064435005188,4.038174664974213,8.691194975376128,7.265456938743591,7.985396814346314,6.240086805820464,5.426816534996032,5.173857617378235,7.805433320999145,4.801255881786346,5.146342539787292,7.202310562133788,5.041930103302002,4.619159233570099,8.684180200099945,8.722424781322479,16.07539935111999,5.390874671936035,8.945491933822632,5.810552954673767,7.143235719203949,6.547393035888671,9.125217986106872,8.65749008655548,7.595587575435638,5.957021665573119,5.939899742603301,4.3593727350234985,6.714666998386383,7.488049507141112,8.692081367969513,10.13283075094223,7.850631809234619,4.718192648887634,7.725673818588257,6.030525732040405,10.535054647922514,7.889044439792633,9.490833139419555,6.567604625225067,4.975388360023498,6.542018783092498,8.885985958576203,9.252421379089354
32,7.219510781764984,10.660146033763885,10.83979914188385,9.142309260368348,7.5697483062744135,6.331606876850128,4.520011699199676,9.550967168807984,7.974527299404144,8.074130880832673,6.26430184841156,5.891934549808502,5.3737455368042,7.728708481788635,4.9038549065589905,5.596946036815643,7.751206541061402,5.671011996269226,4.96938818693161,9.13483988046646,8.643833661079407,16.42625945806503,5.946377527713775,9.741216611862182,5.956530129909515,7.471746945381164,6.841009950637817,9.56600569486618,8.582756662368775,7.7805415987968445,6.173693752288818,6.321774101257324,4.278462755680084,7.0513448238372805,8.316541802883147,8.747649371623993,10.300965249538422,8.116914045810699,4.679645133018494,7.952312338352202,6.826386249065399,11.027297055721283,8.33116830587387,9.888059437274933,6.764395225048065,5.684645175933838,6.8646694064140314,9.349611723423005,9.708551836013793
33,7.560202026367188,10.875292360782622,10.96527978181839,8.956950008869171,7.468907058238983,6.380631482601165,4.325389385223389,9.946839988231659,8.423045539855957,8.216594648361205,6.806372320652008,6.419066166877746,6.018892765045165,8.289424419403074,5.734656202793121,5.702293467521667,8.357726764678954,5.784962522983551,5.209229350090027,9.282349836826326,9.611207950115203,16.852579653263092,6.186030125617981,9.616789698600767,6.09183429479599,8.285849475860594,6.856215941905975,9.681951773166656,8.956707072257995,8.045357000827789,6.3570570826530455,6.53522937297821,4.523927760124206,7.583825361728668,8.713062369823456,9.240648663043975,11.034346973896026,8.20825706720352,4.797527885437012,8.397476351261139,6.914803671836853,11.171791779994965,8.774787104129791,10.328472006320952,7.193196320533753,5.685478579998016,7.416893231868744,9.612701165676116,10.329391133785247
34,7.990120089054107,11.405357217788696,11.601335036754609,9.539913082122803,7.435443437099456,6.779467058181763,5.1811280131340025,10.603315222263335,8.505224311351776,8.733532202243806,7.244474315643311,6.608830225467681,6.319748175144196,8.66952841281891,5.885168051719665,6.185649633407593,8.335240757465362,6.285793161392212,5.5225613713264465,9.938256871700286,9.918783044815063,16.925513899326322,6.4885737776756285,10.505946362018584,6.552201509475708,8.618192744255065,7.254765427112579,10.345197403430937,9.152647078037262,8.837903022766113,6.510476660728454,6.645299875736237,4.744346690177918,7.796641016006469,9.028604042530059,9.513588464260101,11.374228286743163,8.502848482131958,5.147778940200806,8.334089994430542,6.860185921192169,11.747172915935515,9.242377650737762,10.888282799720765,7.558444774150849,6.053495252132415,8.088677370548249,10.174456548690795,10.70912584066391
35,8.084209740161896,11.930506336688996,11.990353369712828,10.035470497608184,7.8824358701705926,6.980088460445404,5.277562737464905,11.044617629051208,8.942237842082976,9.400139951705931,7.407500076293945,6.629008877277374,6.735380327701568,9.262422442436218,6.10780211687088,6.344958913326263,8.916694450378417,6.220994925498962,5.647691106796264,10.169973838329316,10.39610731601715,17.06267023086548,7.080702996253967,10.73977621793747,6.794421660900116,8.941798555850983,7.272399544715881,10.525819492340087,8.9939213514328,9.046304416656495,6.837664592266083,7.215875995159149,5.2580343842506405,8.33088265657425,9.543618333339692,9.873284351825713,11.89590369462967,9.314216780662537,5.408503842353821,8.928446829319,6.988335835933685,12.129696905612946,9.52410353422165,11.560877597332,7.917560160160065,6.244230496883392,8.204741716384888,10.651186287403107,10.91816017627716
36,8.255732405185698,12.21558405160904,11.98317869901657,10.069023180007934,8.383775889873505,7.3526138901710505,5.497986435890198,11.72145801782608,9.077412319183349,9.542165446281434,7.214794504642486,6.687505078315735,7.169659578800201,9.495882058143616,6.541715538501739,6.572331726551056,8.943319654464721,6.623899948596954,5.865673160552978,10.33877328634262,10.411474299430846,17.098831081390383,7.268425357341766,10.810616266727447,7.051630890369415,9.231837928295135,7.451936209201812,10.893984639644623,9.168869590759277,9.579948139190673,7.087563550472259,7.271989512443542,5.626722145080566,8.597166228294373,9.723544359207152,10.222216916084289,12.196241307258605,9.592133700847626,5.489127993583679,8.994932961463928,7.243958222866058,12.709571003913878,10.0298961520195,11.789690124988555,7.984112894535064,6.960267019271851,8.450563156604767,10.995226871967315,11.264742624759673
37,8.93371366262436,12.355269408226013,12.636713349819184,10.623783373832703,8.415557169914244,7.578531277179718,5.966607522964478,11.831444203853607,9.719493639469146,9.649855244159697,7.860878813266754,7.112794244289398,7.181633961200714,9.764275705814361,6.4095726013183585,6.960911309719085,9.367738687992096,6.964378595352173,6.046085953712463,10.92899020910263,10.793623781204223,17.234531009197237,7.622304654121399,11.332694637775422,7.440723872184753,9.437537515163422,7.945447778701782,11.078301000595093,9.093947386741638,9.782038307189941,7.2684864640235896,7.6624745488166806,5.829188990592956,8.949233329296112,10.56093543767929,10.414281821250915,12.405948054790496,10.132802700996399,5.631600391864777,9.09278655052185,7.292792129516601,13.091865015029907,10.518537199497223,12.396517980098725,8.195131754875183,6.786831665039062,8.841844284534453,10.963994300365448,11.344293391704559
38,9.178605568408965,12.8833070397377,12.975140225887298,10.88062663078308,8.770923244953154,7.635066819190979,5.903820872306823,11.878410184383393,9.897614765167235,10.228817629814147,8.13976285457611,7.301671111583709,7.406272757053375,10.059090316295624,6.420815432071686,6.978134667873382,9.551106691360474,7.036292481422424,6.47809042930603,10.969796741008759,11.013313817977904,17.42425684928894,7.445779812335968,11.554581212997437,7.607554626464843,9.871329236030578,8.341007018089295,11.946465492248535,9.220706355571746,9.97859239578247,7.450792622566223,7.4255210041999815,6.051344060897827,9.15382969379425,10.39980581998825,10.847833096981049,12.934273529052733,10.564810574054718,5.9395952224731445,9.81141276359558,7.366977393627167,13.532609724998474,10.223127841949463,12.67571324110031,8.321222424507141,7.003840851783752,9.213242876529693,11.732344114780426,11.632413411140442
39,9.537651252746581,13.244519627094268,13.303128123283384,11.402154731750489,9.154161727428436,7.675289595127105,5.958713173866272,12.785954976081847,10.038267755508423,10.906791627407072,8.655533003807067,7.60560474395752,7.36529244184494,10.567764008045197,6.908700609207153,6.878575623035431,10.05851148366928,7.465528070926666,7.050463986396789,11.281391644477845,11.337453198432922,17.65131722688675,8.229667317867278,12.232717287540435,8.068960094451905,10.115099501609802,8.382200086116791,12.060180413722993,9.32554712295532,10.260824429988862,8.357109785079956,7.940040028095245,6.1673472166061405,9.201450753211974,10.769821035861968,11.173855626583098,13.272207987308503,10.857201087474824,6.110654056072235,9.990873527526857,7.410998582839966,13.95852426290512,10.49394508600235,12.956454801559447,8.569237637519835,7.46337411403656,9.225739884376527,11.955630230903626,12.081564450263977
40,9.399581563472747,13.584087157249451,14.090880286693572,12.039936351776122,9.496285390853881,7.9316491961479185,6.009147822856903,13.219590699672699,10.765871572494508,11.182940399646759,9.085743641853332,8.165168499946594,7.885366010665893,10.957864809036254,7.457674515247345,7.445643138885497,10.07406313419342,8.039361989498136,7.207564854621887,11.858657789230348,12.0085089802742,17.71864247322082,8.06075848340988,12.418876135349274,8.346648776531218,10.520904076099395,8.804101705551147,12.538371157646178,9.282539558410644,10.510285878181458,8.165956056118011,8.246127593517302,6.047363948822021,9.89712551832199,11.32741687297821,11.567987036705016,13.795531845092773,11.26723483800888,6.17847740650177,10.475935590267182,7.835192751884461,14.508447265625,11.078071093559265,13.626939320564269,8.734361946582794,7.592877125740051,9.323341965675352,12.438127994537354,12.412293207645416
41,9.608313190937043,14.135905909538268,14.183555340766906,12.3192342877388,10.0379199385643,8.496421921253203,6.10873818397522,13.579558563232421,10.95244516134262,11.696875607967376,9.1694305062294,8.156790184974671,7.8569420337677,11.454803347587585,7.812390983104706,7.538646137714386,10.610340523719787,8.056003487110138,7.067298901081085,11.928212201595306,12.382922458648682,17.691674971580504,8.81578687429428,13.108754336833954,8.925145077705382,10.893405735492705,9.215405893325807,12.967803514003753,9.276768887042998,11.101340103149413,8.505506289005279,9.010356092453003,6.239240849018096,10.218858563899994,11.339320123195648,11.967944371700286,14.319201350212095,11.76616107225418,6.34672372341156,10.992044198513032,8.181303524971007,14.911835265159606,11.463334119319915,14.273105132579802,8.866195046901701,7.571898341178894,9.947020018100739,12.828294563293458,12.814826083183288
42,9.815610563755035,14.731215119361877,14.573317182064056,12.860905134677887,10.141972196102143,8.780244350433348,6.557875418663024,13.936703765392304,11.318861329555512,12.302775800228119,9.364382994174957,8.229505932331085,7.96348956823349,11.70479965209961,7.9676931381225575,7.801020801067352,11.362867081165314,8.798342382907869,7.185810470581054,12.370515632629393,12.623440837860107,17.924086928367615,8.450722539424897,13.24427250623703,9.005200350284577,11.34520754814148,9.478356659412384,13.587367129325866,9.27811564207077,11.468013858795166,8.838040482997894,8.710691344738006,6.455538892745971,10.480916202068329,11.671164762973785,12.4227850317955,14.80377242565155,12.056763565540313,6.690062069892883,11.08667893409729,8.20752112865448,15.190339410305022,11.51837885379791,14.648583328723907,9.482664287090302,7.560031807422638,9.855185043811797,12.895643949508667,12.914186918735503
43,10.31478943824768,14.954717326164245,15.166320955753326,13.077690291404723,10.711786437034606,8.971046137809752,6.4115090489387505,14.490912115573883,11.38346711397171,12.493619227409363,9.83396406173706,8.401961863040924,8.406575715541837,12.448832738399505,8.225474798679352,8.020004498958587,11.152581512928009,8.760693669319153,7.494031190872192,12.661267793178558,13.37570798397064,18.227142238616945,9.266499078273773,14.07701667547226,9.502015233039856,11.565989208221437,9.866962814331055,13.66059457063675,9.27811564207077,11.848195683956147,9.226621413230895,9.321404433250427,6.838858592510223,10.758401918411256,12.072947621345518,12.747468674182892,15.124418234825132,11.81640989780426,6.873842275142669,11.539596855640411,8.890044140815734,15.824915039539336,12.041056644916534,14.928905546665192,9.854757726192473,8.458862674236297,10.43126618862152,13.11507397890091,13.552514481544495
44,10.582712936401368,15.364188086986541,15.21059981584549,13.604045915603638,10.628878450393676,9.208365941047667,7.1394529938697815,14.648157918453215,11.713017654418945,13.100217175483705,10.18827303647995,8.577492916584015,8.574998247623444,12.645742166042327,8.428711187839507,8.08549406528473,11.908557796478272,9.074016904830932,7.503280699253081,13.147328460216523,13.552596604824066,18.039234232902526,9.575762331485748,14.353708708286284,9.913478326797485,11.8807888507843,10.26054939031601,14.270069479942322,9.375907516479492,12.047433638572691,9.602838802337645,9.380891847610473,7.223911833763123,11.167054164409636,12.663377571105958,12.896682929992675,15.59707406759262,12.58922610282898,7.1610772609710684,11.887815034389495,9.15251439809799,16.017781019210812,12.656581580638885,15.691894793510436,9.775304651260376,8.460276651382445,10.782468497753143,14.010241854190825,13.950236868858338
45,10.88507865667343,15.743745422363281,15.43985217809677,14.239857184886933,11.142479658126831,9.759716415405274,7.298310935497283,15.164395582675933,11.59091613292694,13.138472938537596,10.271752572059631,9.346821069717407,9.100477123260497,12.821149730682372,9.02175130844116,8.179394924640656,12.42179594039917,9.540113592147826,7.7910960674285885,13.54052175283432,13.993709862232208,18.296451115608214,9.626585912704467,14.818126308917998,10.657849061489106,12.210418343544006,10.731531608104705,14.096198225021363,9.329339957237243,12.403426015377045,10.118363285064698,9.780137848854064,7.852360987663269,11.00345083475113,12.40873861312866,13.532996726036073,15.882112157344817,13.011006557941435,7.3291727066040036,12.190234899520872,9.756283450126647,16.411367034912107,12.431004345417023,16.054724478721617,10.23605148792267,8.401698219776152,10.969474458694457,14.301661002635955,14.395494651794435
46,11.36190959215164,16.428292775154112,16.121525001525878,14.38338119983673,11.287122774124144,10.375238251686095,7.414789593219757,15.475704836845397,12.556438517570497,13.470355200767518,10.87760442495346,9.267227149009704,9.599355649948121,13.605963659286498,9.300083816051483,8.276949286460875,12.678447139263152,9.872396147251129,8.210680341720582,14.067032098770142,14.745088768005372,18.263442277908325,10.028303802013395,15.272351300716398,10.690752720832824,12.549210798740388,11.105911982059478,14.6774600982666,9.333996713161469,12.297643041610717,10.468952679634093,10.278115475177763,7.776144123077392,11.190457773208617,12.89985111951828,13.980712080001831,16.4794798374176,12.924651288986206,7.406002962589263,12.605698001384734,9.427111959457397,17.04369909763336,13.070981967449189,16.558732581138614,10.535637879371642,8.6948948264122,11.446303176879882,14.806670689582825,14.539732193946838
47,11.645643365383147,16.736669981479643,16.2507705450058,14.66411725282669,11.819393527507781,10.485221552848817,7.5469818115234375,15.921711218357085,12.486045622825623,13.555262994766235,11.294005608558654,9.47324696779251,9.641993796825409,13.626082253456115,9.563707435131072,8.483460950851441,13.464574897289276,9.999287796020507,8.26584039926529,14.124813342094422,14.695520842075348,18.451646053791045,9.791898572444916,15.6698676943779,11.045493745803832,12.782637155056,11.18391592502594,14.983468949794768,9.43568687438965,12.776168286800383,10.938292646408081,10.514549016952515,7.7314468860626215,11.641439628601074,13.081199407577515,14.203435456752777,16.701954889297486,13.441689574718476,7.68751300573349,12.970491278171538,9.551228821277618,17.329099595546722,13.227433347702027,16.838533520698544,10.385009324550628,9.454902899265289,11.817869877815246,14.990089774131775,14.967347943782805
48,11.717394018173216,17.29675672054291,16.983342432975768,15.489086520671844,12.357885372638702,10.619139671325684,7.806235158443451,16.662569284439087,13.084800946712495,14.300177228450774,11.523177814483642,9.797179508209227,9.772222685813903,13.787737548351286,10.029327988624573,8.76657838821411,13.944617223739623,10.379871928691863,9.001444101333616,14.65241264104843,15.113231790065765,18.694346117973325,10.180271065235138,16.3207447886467,11.83549723625183,13.51224352121353,11.549801409244537,15.482937085628508,9.387262988090514,13.275327134132386,11.609039831161498,10.759064304828643,8.372484624385834,11.947706389427184,13.546813154220581,15.019938254356383,17.22891113758087,13.867015850543975,7.999921405315399,13.565855205059052,9.749595022201538,18.008741652965544,13.497406613826753,17.609736073017118,11.02318741083145,9.506181681156159,11.593615508079528,15.671668457984925,15.530124390125273
49,11.913889431953429,17.77724903821945,17.154297947883606,16.06855635643005,12.586282300949096,11.121444249153138,7.9697043061256405,16.63379019498825,13.464569449424744,14.767621946334838,12.09957686662674,9.825586688518523,10.054195761680603,14.366325461864472,10.451947879791259,8.836858379840852,14.08700225353241,10.714269292354583,9.267023658752441,15.033238923549652,15.382639849185942,18.91202766895294,10.528354167938232,16.63176540136337,12.158621966838837,13.493417239189148,11.670949161052702,15.764738798141478,9.392105376720428,13.671101737022399,11.65947275161743,11.126317191123961,8.356194949150085,11.904839265346526,13.783726239204407,15.303109908103941,17.705989837646484,14.569919633865355,8.305953371524812,13.867608225345611,10.427194583415984,18.354483807086943,14.098783874511719,17.599012041091918,11.196059489250183,9.814887511730193,12.242180943489073,15.954539656639097,15.705267322063445
50,12.167418777942657,17.812436187267302,17.360462331771853,16.310440480709076,13.091422271728515,11.086383187770842,8.030828917026518,17.021382486820222,13.900438165664672,15.031954610347746,12.33909876346588,9.906738114356994,10.212365221977233,14.564880084991454,10.687204599380491,9.243664097785949,14.529774582386016,10.846672928333282,9.317334425449372,15.069198846817015,15.728508126735687,18.87471479177475,10.967513597011566,17.038355994224545,12.286212074756621,13.624666595458985,11.803170943260191,16.108078229427335,9.392105376720428,13.982516062259673,11.787126123905182,11.245416307449341,8.628649199008942,12.249074447154998,14.185301983356476,15.669546926021576,17.755004715919494,14.70989396572113,8.591345703601837,13.981826555728912,11.025987219810487,18.713854610919952,14.205798292160035,18.4828822016716,11.50398004055023,10.00525883436203,12.495317256450653,16.274684619903564,15.971831727027892
